,SPX Equity,NVDA US Equity,AMD US Equity,IGLN LN Equity,MINE LN Equity,CBUK GY Equity,FXAC NA Equity,2899 HK Equity,AAPL US Equity,LLY US Equity,JNJ US Equity,PFE US Equity,OGN US Equity,3750 HK Equity,META US Equity,GOOGL US Equity,AIR FP Equity,BA US Equity,RR/ LN Equity,BA/ LN Equity,MDT US Equity,EMB US Equity,CBU0 LN Equity,PG US Equity,AMZN US Equity,NEXT US Equity,SO US Equity,JEMA LN Equity,EMIRATES UH Equity,KO US Equity,CON GR Equity,NFLX US Equity,SBUX US Equity,JGB1X SW Equity,USDCNY Equity,USDJPY Equity,USDHKD Equity,GBPUSD Equity,EURUSD Equity
,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2024-01-22,9724.0,59.654,168.18,39.3725,3.6255,2.808,2.4481,11.08,193.89,630.88,162.47,28.31,15.69,,381.78,145.99,150.04,214.93,308.9,1167.5,86.47,87.55,141.765,147.86,154.78,4.71,68.82,130.2,17.5,59.57,53.222,485.71,93.07,,7.1909,148.1,7.8174,1.2709,1.0883
2024-01-23,9748.0,59.873,168.42,39.4,3.6988,2.9315,2.5658,11.04,195.18,629.68,159.81,28.43,16.27,,385.2,147.04,148.0,211.5,301.8,1164.0,86.34,87.1,141.29,153.98,156.02,4.72,68.83,130.3,17.7,59.85,53.91,492.19,91.97,,7.1718,148.35,7.8218,1.2687,1.0854
2024-01-24,9680.0,61.362,178.29,39.2,3.8028,3.024,2.6504,11.56,194.5,633.7,158.96,28.33,16.42,,390.7,148.7,146.74,214.13,307.1,1176.5,84.72,86.86,141.34,152.12,156.87,4.77,68.2,130.0,18.55,58.91,54.224,544.87,92.04,,7.158,147.51,7.8182,1.2726,1.0885
2024-01-25,9622.0,61.617,180.33,39.24,3.807,3.0075,2.6527,12.36,194.17,627.62,159.56,27.47,16.84,,393.18,151.87,148.48,201.88,306.5,1182.0,85.79,87.48,141.48,155.62,157.75,4.79,69.24,132.4,18.4,59.16,54.494,562.0,92.61,,7.1739,147.66,7.8182,1.2708,1.0846
2024-01-26,9970.0,61.031,177.25,39.2825,3.8233,2.969,2.6397,12.02,192.42,639.25,159.5,27.47,16.73,,394.14,152.185,149.28,205.47,305.4,1168.0,86.54,87.61,141.48,156.14,159.12,4.9,69.11,134.0,18.1,59.37,55.347,570.42,92.8,,7.1774,148.15,7.8145,1.2703,1.0853
2024-01-29,9942.0,62.465,177.83,39.44,3.8173,2.881,2.5951,12.1,191.73,645.0,159.36,27.48,17.16,,401.02,153.51,149.08,205.19,304.0,1182.5,87.44,87.94,141.805,156.16,161.26,5.1,69.19,133.9,18.2,59.73,57.771,575.79,93.8,,7.1804,147.5,7.8137,1.2709,1.0833
2024-01-30,9988.0,62.774,172.06,39.54,3.823,2.806,2.5563,11.72,188.04,644.98,158.77,27.02,16.78,,400.06,151.46,149.86,200.44,307.1,1186.0,86.97,88.14,142.08,157.49,159.0,5.26,69.25,131.4,18.05,59.9,56.364,562.85,94.08,,7.1778,147.61,7.818,1.27,1.0845
2024-01-31,10005.0,61.527,167.69,39.89,3.8485,2.787,2.5541,11.58,184.4,645.61,158.9,27.08,16.65,,390.14,140.1,147.8,211.04,301.2,1177.0,87.54,87.98,143.395,157.14,155.2,5.09,69.52,133.4,17.7,59.49,56.334,564.11,93.03,,7.1689,146.92,7.8181,1.2688,1.0818
2024-02-01,10045.0,63.027,170.48,40.075,3.8265,2.8085,2.5481,11.78,186.86,660.43,158.36,27.29,17.24,,394.78,141.16,147.4,209.81,298.8,1169.5,88.09,88.35,144.65,159.18,159.28,5.09,70.5,128.0,17.8,60.98,56.723,567.51,93.37,,7.1805,146.43,7.82,1.2744,1.0872
2024-02-02,9950.0,66.16,177.66,39.5675,3.79,2.7595,2.5052,11.88,185.85,667.65,156.61,26.93,16.64,,474.99,142.38,149.3,209.38,310.2,1172.0,87.63,87.64,142.38,158.09,171.81,5.01,68.65,132.5,18.05,60.54,56.618,564.64,92.99,,7.1935,148.38,7.8209,1.2631,1.0788
2024-02-05,9766.0,69.332,174.23,39.3575,3.7365,2.809,2.5729,11.56,187.68,706.2,155.8,26.57,16.04,,459.41,143.68,149.06,206.63,309.8,1179.0,86.75,86.9,141.27,158.21,170.31,4.86,67.18,133.9,17.75,60.04,55.347,562.06,92.51,,7.1985,148.68,7.8217,1.2536,1.0743
2024-02-06,9892.0,68.223,167.88,39.6225,3.8005,2.979,2.7065,11.68,189.3,705.03,158.06,27.5,16.95,,454.72,144.1,151.74,208.58,317.8,1205.5,87.74,87.69,141.75,158.96,169.15,4.8,67.4,134.0,17.7,59.94,55.691,555.88,95.67,,7.1901,147.94,7.8226,1.2598,1.0755
2024-02-07,9976.0,70.099,170.94,39.675,3.7655,2.9385,2.6545,11.68,189.41,725.38,157.98,27.56,16.25,,469.59,145.54,150.68,211.92,322.9,1198.5,87.16,87.57,141.89,159.12,170.53,4.82,66.95,134.4,17.4,59.99,55.167,559.3,95.31,,7.1949,148.18,7.819,1.2626,1.0772
2024-02-08,10095.0,69.641,169.35,39.4575,3.7245,2.9335,2.6076,11.6,188.32,735.68,156.4,27.57,16.31,,470.0,145.91,151.34,209.22,317.7,1195.0,86.18,87.46,141.2,158.64,169.84,4.98,66.94,134.4,17.25,59.83,56.514,558.53,96.59,,7.1967,149.32,7.8213,1.2617,1.0778
2024-02-09,10155.0,72.133,172.48,39.3375,3.678,2.9185,2.5848,11.46,188.85,740.16,156.76,27.56,16.38,,468.11,149.0,150.52,209.2,318.1,1209.5,84.99,87.49,141.0,157.42,174.45,5.13,66.91,134.9,17.3,59.56,56.319,561.32,97.3,,7.1936,149.29,7.8195,1.2628,1.0784
2024-02-12,10160.0,72.248,171.91,39.2,3.7315,3.015,2.6762,,187.15,737.26,157.85,27.66,16.83,,468.9,147.53,149.96,209.33,309.1,1224.0,85.07,87.57,140.95,157.11,172.34,5.03,68.31,135.4,17.45,59.7,56.379,557.85,95.47,,,149.35,7.8168,1.2629,1.0772
2024-02-13,9996.0,72.128,171.54,38.835,3.6563,2.983,2.6251,,185.04,742.97,156.47,26.97,16.12,,460.12,145.14,148.9,204.46,306.3,1212.5,83.59,86.49,139.92,156.27,168.64,4.93,67.51,135.4,17.4,59.35,56.768,554.52,93.87,,,150.8,7.8193,1.2592,1.0709
2024-02-14,10160.0,73.9,178.7,38.755,3.674,3.007,2.6495,11.4,184.15,757.31,155.74,27.11,16.36,,473.28,145.94,150.26,203.38,312.2,1230.0,83.68,87.08,140.03,155.63,170.98,4.96,67.81,135.0,17.9,59.29,56.813,579.33,94.07,,,150.58,7.8183,1.2566,1.0727
2024-02-15,10235.0,72.658,176.76,38.915,3.7308,3.0385,2.6641,11.42,183.86,757.78,157.92,27.51,18.62,,484.03,142.77,148.9,205.33,320.0,1225.0,84.72,87.79,140.38,157.01,169.8,5.3,66.83,135.0,17.9,59.4,57.411,593.46,93.22,,,149.93,7.8194,1.26,1.0772
2024-02-16,10455.0,72.613,173.87,39.0925,3.841,3.092,2.7283,11.74,182.31,782.06,156.55,27.62,18.71,,473.32,140.52,146.34,203.89,323.3,1242.0,84.42,87.19,139.76,157.51,169.51,5.39,66.48,135.3,18.2,59.39,57.292,583.95,93.22,,,150.21,7.822,1.2602,1.0777
2024-02-19,10425.0,,,39.2175,3.837,3.059,2.6959,12.34,,,,,,,,,144.3,,334.2,1248.0,,,139.66,,,,,135.3,18.5,,55.197,,,,7.1981,150.13,7.8208,1.2594,1.0779
2024-02-20,10395.0,69.452,165.69,39.4475,3.7665,2.998,2.679,12.4,181.56,755.66,157.86,27.59,18.49,,471.75,141.12,144.96,203.37,330.5,1253.0,85.85,87.18,140.27,158.51,167.08,5.32,67.04,133.5,18.6,60.7,54.494,575.13,93.46,,7.1925,150.01,7.8209,1.2623,1.0808
2024-02-21,10370.0,67.472,164.29,39.3925,3.7613,3.051,2.7551,12.74,182.32,745.91,158.68,27.67,18.53,,468.03,142.55,145.86,201.57,329.5,1241.5,85.9,87.11,139.97,160.4,168.59,5.36,67.73,135.0,18.2,61.24,55.092,573.35,95.02,,7.1912,150.3,7.8209,1.2638,1.0819
2024-02-22,10430.0,78.538,181.86,39.3175,3.7883,3.0485,2.7791,13.04,184.37,769.64,160.45,27.55,18.55,,486.13,144.09,147.28,201.5,356.8,1232.0,85.06,87.66,139.65,160.56,174.58,5.15,67.28,135.0,18.0,61.15,55.421,588.47,95.78,,7.1939,150.53,7.8223,1.266,1.0823
2024-02-23,10455.0,78.817,176.52,39.625,3.7753,3.0745,2.811,13.42,182.52,769.54,161.84,27.76,18.5,,484.03,143.96,147.96,200.83,353.1,1240.5,85.67,88.15,140.3,161.03,174.99,5.08,67.69,135.0,17.65,61.2,55.377,583.56,95.62,,7.1964,150.51,7.8243,1.2672,1.0821
2024-02-26,10475.0,79.092,176.01,39.45,3.7005,3.063,2.7954,13.1,181.16,771.92,160.79,27.18,17.65,,481.74,137.57,147.34,200.54,361.2,1256.0,83.67,87.9,140.0,160.22,174.73,5.11,66.25,132.2,17.7,60.71,54.748,587.65,94.28,,7.1975,150.7,7.8241,1.2685,1.0851
2024-02-27,10400.0,78.701,178.0,39.565,3.7533,3.1325,2.8281,13.1,182.63,765.0,160.98,26.89,18.04,,487.05,138.88,148.0,201.4,358.6,1235.5,83.84,87.82,139.99,159.3,173.54,4.95,66.46,135.1,18.4,60.34,55.721,601.67,94.13,,7.1979,150.51,7.8243,1.2685,1.0844
2024-02-28,10270.0,77.663,176.54,39.555,3.709,3.0395,2.7449,12.72,181.42,757.64,161.55,27.04,17.83,,484.02,136.38,153.72,207.0,370.5,1229.5,83.36,88.0,139.98,160.05,173.16,4.67,66.81,132.4,18.3,60.4,55.571,596.48,93.0,,7.198,150.69,7.8279,1.2662,1.0838
2024-02-29,10325.0,79.112,192.53,39.775,3.7625,3.0595,2.7364,12.66,180.75,753.68,161.38,26.56,17.41,,490.13,138.46,152.94,203.72,369.1,1242.0,83.36,88.3,140.74,158.94,176.76,4.59,67.25,132.4,18.3,60.02,55.332,602.92,94.9,,7.1886,149.98,7.829,1.2625,1.0805
2024-03-01,10325.0,82.279,202.64,40.385,3.7993,3.1245,2.7904,12.84,179.66,782.12,162.12,26.59,17.56,,502.3,137.14,152.64,200.0,374.8,1250.0,83.6,88.43,140.97,158.85,178.22,4.85,66.86,131.5,17.25,59.53,55.077,619.34,93.16,,7.1968,150.12,7.828,1.2655,1.0837
2024-03-04,10260.0,85.237,205.36,41.21,3.799,3.0795,2.7301,13.1,175.1,792.28,159.84,25.89,17.39,,498.19,133.35,155.36,200.54,376.4,1260.0,85.06,88.35,140.83,159.56,177.58,4.79,68.2,130.4,17.4,59.81,54.583,615.83,92.46,,7.1989,150.53,7.8247,1.2692,1.0856
2024-03-05,10225.0,85.964,205.13,41.4025,3.7795,3.024,2.6911,13.28,170.12,777.59,159.97,26.08,17.75,,490.22,132.67,157.58,201.14,374.9,1280.0,84.6,88.54,141.62,159.32,174.12,4.77,67.98,130.9,17.05,59.52,54.0,598.5,91.22,,7.1965,150.05,7.8241,1.2705,1.0857
2024-03-06,10270.0,88.7,210.63,41.7225,3.8303,3.0695,2.751,14.1,169.12,779.77,159.34,27.19,17.97,,496.09,131.4,158.24,201.0,379.0,1276.0,85.55,88.87,142.03,159.57,173.51,5.27,68.58,125.0,17.05,59.55,54.449,597.69,91.65,,7.1975,149.38,7.8251,1.2731,1.0899
2024-03-07,10660.0,92.669,211.38,41.9125,3.9265,3.018,2.6975,14.56,169.0,780.16,158.87,26.79,18.23,,512.19,134.38,158.34,203.03,390.0,1272.0,85.15,89.11,142.2,160.62,176.82,5.21,69.25,129.9,17.3,59.44,53.626,608.51,90.95,,7.1926,148.05,7.8208,1.2809,1.0948
2024-03-08,10580.0,87.528,207.39,42.34,3.869,3.031,2.7034,14.68,170.73,762.14,159.52,27.22,18.45,,505.95,135.41,158.06,198.49,386.4,1258.0,85.13,89.21,142.48,160.35,175.35,5.14,69.01,126.5,17.05,59.52,52.085,604.82,91.06,,7.1873,147.06,7.8202,1.2858,1.0939
2024-03-11,10605.0,85.774,198.39,42.4325,3.883,3.132,2.7889,14.6,172.75,734.37,161.23,28.37,18.34,,483.59,137.67,156.8,192.49,383.2,1260.0,85.5,89.07,142.43,161.55,171.96,5.12,69.78,130.3,16.95,60.24,50.08,600.93,92.07,,7.1814,146.95,7.8217,1.2814,1.0926
2024-03-12,10735.0,91.913,202.76,42.0725,3.8898,3.18,2.8391,14.44,173.23,754.95,162.74,28.01,18.27,,499.75,138.5,158.0,184.24,391.8,1282.5,85.74,88.95,141.68,161.93,175.39,5.1,69.35,130.4,16.95,60.5,50.454,611.08,92.4,,7.1826,147.68,7.8235,1.2793,1.0927
2024-03-13,10705.0,90.888,194.79,42.2525,4.084,3.217,2.8661,14.94,171.13,757.84,161.1,28.22,18.55,,495.57,139.79,159.28,182.35,393.8,1290.5,85.08,89.04,141.44,162.3,176.555,5.18,69.94,129.9,17.2,61.12,50.514,609.45,91.61,,7.1868,147.76,7.8236,1.2797,1.0948
2024-03-14,10580.0,87.944,187.06,42.01,4.1137,3.1525,2.8115,15.46,173.0,760.73,159.21,28.13,18.36,,491.83,143.1,160.36,181.15,389.4,1294.5,84.39,88.59,140.51,161.5,178.75,5.31,69.38,127.0,17.55,60.5,49.661,613.01,91.66,,7.1943,148.33,7.8227,1.2753,1.0883
2024-03-15,10525.0,87.8365,191.06,42.0625,4.2353,3.1725,2.8004,15.86,172.62,754.17,158.18,27.94,18.28,,484.1,141.18,162.76,182.53,393.5,1295.0,83.57,88.31,140.29,161.38,174.42,5.42,69.09,129.9,17.8,59.88,49.84,605.88,90.12,,7.197,149.04,7.8223,1.2736,1.0889
2024-03-18,10455.0,88.455,190.65,41.98,4.2623,3.197,2.7992,15.6,173.72,762.66,156.76,27.72,17.81,,496.98,147.68,163.22,179.84,390.0,1305.0,83.66,88.36,139.84,161.21,174.48,5.43,69.42,129.4,17.6,60.13,49.96,618.39,91.01,,7.1984,149.15,7.8192,1.2729,1.0872
2024-03-19,10355.0,89.398,181.42,41.9025,4.1935,3.1905,2.7923,15.36,176.08,772.78,156.21,27.63,17.94,,496.24,147.03,166.18,181.14,400.7,1327.5,84.11,88.77,140.2,161.83,175.9,5.5,70.21,128.9,17.6,60.23,51.277,620.74,91.59,,7.1994,150.86,7.8232,1.2722,1.0866
2024-03-20,10320.0,90.372,179.73,41.9725,4.1945,3.2025,2.7878,15.24,178.67,772.86,155.76,27.7,18.15,,505.52,148.74,168.06,187.78,406.7,1336.0,84.04,89.19,140.55,161.99,178.15,5.64,70.23,128.9,17.8,60.75,51.127,627.69,92.6,,7.1979,151.26,7.8228,1.2785,1.0922
2024-03-21,10595.0,91.435,178.68,42.35,4.2805,3.195,2.8101,15.64,171.37,770.26,155.75,27.66,18.3,,507.76,147.6,169.3,187.7,420.2,1351.5,83.41,89.5,140.75,161.86,178.15,5.52,69.9,127.1,17.6,60.47,49.825,622.71,91.66,,7.1995,151.62,7.8214,1.2658,1.086
2024-03-22,10595.0,94.289,179.65,42.115,4.2733,3.1675,2.7795,15.22,172.28,770.61,155.23,27.36,17.78,,509.58,150.77,169.9,188.85,419.9,1363.5,83.08,89.79,141.4,161.66,178.87,5.53,69.8,126.9,17.65,60.49,49.511,628.01,90.71,,7.2292,151.41,7.8216,1.2601,1.0808
2024-03-25,10120.0,95.002,178.63,42.345,4.254,3.115,2.7685,15.44,170.85,773.14,155.22,27.43,17.82,,503.02,150.07,170.12,191.41,421.1,1360.0,83.24,89.72,141.01,160.19,179.71,5.46,69.76,126.9,17.65,60.4,49.616,627.46,90.67,,7.2114,151.42,7.8219,1.2636,1.0837
2024-03-26,10310.0,92.561,177.87,42.3575,4.2365,3.1205,2.7993,15.04,169.71,774.9,155.77,27.59,18.12,,495.89,150.67,170.64,187.5,428.0,1369.0,83.7,89.71,141.0,160.55,178.3,5.5,69.27,125.4,17.5,60.54,49.631,629.24,90.36,,7.2167,151.56,7.8237,1.2628,1.0831
2024-03-27,10100.0,90.25,179.59,42.635,4.258,3.0675,2.7858,15.34,173.31,778.18,157.96,27.78,18.45,,493.86,150.87,171.6,191.95,422.0,1353.5,86.92,90.08,141.59,162.61,179.83,5.39,71.05,126.0,17.25,61.03,50.229,613.53,91.5,,7.226,151.33,7.8238,1.264,1.0828
2024-03-28,10050.0,90.356,180.49,43.185,4.3693,3.1295,2.828,15.62,171.48,777.96,158.19,27.75,18.8,,485.58,150.93,170.72,192.99,426.7,1349.5,87.15,89.67,141.63,162.25,180.38,5.68,71.74,127.9,17.3,61.18,49.885,607.33,91.39,,7.2267,151.38,7.8263,1.2624,1.0789
2024-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,,,7.2224,151.35,7.8247,1.2623,1.079
2024-04-01,,90.363,183.34,,,,,,170.03,760.55,157.78,27.72,18.5,,491.35,155.49,,189.5,,,87.02,88.92,,160.58,180.97,5.53,71.1,,17.45,60.68,,614.31,91.53,,7.2308,151.65,7.8256,1.2552,1.0743
2024-04-02,9875.0,89.452,178.7,43.84,4.4593,3.169,2.9048,16.22,168.84,763.96,157.73,27.55,18.13,,497.37,154.56,167.16,188.04,418.9,1331.0,85.2,88.96,139.89,160.57,180.69,5.37,71.34,128.25,17.45,60.15,49.511,614.21,89.3,,7.2326,151.56,7.8292,1.2578,1.077
2024-04-03,9810.0,88.964,180.77,44.495,4.5343,3.1215,2.8568,16.82,169.65,775.99,154.26,27.22,17.91,,506.74,154.92,168.06,184.92,424.0,1320.5,85.0,89.15,139.8,156.15,182.41,5.55,70.98,126.75,17.35,59.83,48.554,630.08,88.7,,7.2332,151.7,7.8288,1.2652,1.0836
2024-04-04,9780.0,85.905,165.83,44.59,4.6135,3.1255,2.8627,,168.82,768.08,152.5,26.65,17.87,,510.92,150.53,167.96,183.29,419.0,1313.0,83.92,89.11,140.23,155.45,180.0,5.51,70.05,122.75,17.15,59.3,48.15,617.14,87.62,,,151.34,7.8288,1.2642,1.0837
2024-04-05,9690.0,88.008,170.42,45.18,4.6145,3.106,2.8245,16.78,169.58,784.21,152.39,26.66,17.86,,527.34,152.5,168.02,183.14,421.1,1326.0,84.56,89.25,139.99,156.1,185.07,5.53,69.91,126.5,17.55,59.51,48.479,636.18,86.85,,,151.62,7.8287,1.2638,1.0837
2024-04-08,9615.0,87.133,169.9,45.34,4.6825,3.0935,2.8497,16.76,168.45,777.29,151.59,26.58,18.16,,519.25,154.85,170.54,181.56,429.1,1337.5,82.91,89.28,139.37,156.04,185.19,5.6,70.06,125.0,,59.27,49.227,628.41,87.19,,7.2308,151.82,7.8318,1.2655,1.0859
2024-04-09,9665.0,85.354,170.78,45.6175,4.783,3.1145,2.8606,16.8,169.67,757.24,152.29,26.78,18.41,,516.9,156.6,164.68,178.12,412.2,1277.0,83.8,89.88,140.01,156.66,185.67,5.98,70.59,126.0,,59.72,49.751,618.2,87.13,,7.2323,151.76,7.8307,1.2678,1.0857
2024-04-10,9685.0,87.039,167.14,45.52,4.7965,3.1185,2.8783,17.68,167.78,761.98,150.2,26.32,18.16,,519.83,156.14,164.22,174.63,408.5,1275.5,82.33,88.46,138.54,157.24,185.95,6.03,69.77,124.0,,58.92,50.289,618.58,85.95,,7.2343,153.16,7.8357,1.254,1.0743
2024-04-11,9740.0,90.616,170.5,45.49,4.7328,3.143,2.9042,17.76,175.04,759.59,148.79,26.34,18.28,,523.16,159.41,162.26,173.36,406.9,1286.0,82.17,88.2,137.8,155.84,189.05,6.23,69.58,127.5,,59.05,49.915,628.78,85.9,,7.237,153.27,7.8379,1.2553,1.0726
2024-04-12,9505.0,88.186,163.28,46.5775,4.8428,3.1105,2.8504,17.84,176.55,751.64,147.52,25.86,17.45,,511.9,157.73,162.9,169.55,404.7,1318.5,80.13,87.95,138.6,155.33,186.13,6.22,68.73,128.0,,58.28,48.973,622.83,84.92,,7.2373,153.23,7.8375,1.2452,1.0643
2024-04-15,9535.0,86.001,160.32,45.6975,4.7763,3.1115,2.8683,17.74,172.69,750.77,147.59,25.91,17.71,,500.23,154.86,163.6,167.82,406.8,1337.5,80.23,86.93,137.53,155.45,183.62,6.22,68.39,126.75,17.25,58.14,48.913,607.15,85.17,,7.2381,154.28,7.8288,1.2446,1.0624
2024-04-16,9455.0,87.415,163.46,46.3625,4.6553,3.037,2.8295,17.34,169.38,746.74,144.45,25.69,17.79,,499.76,154.4,159.0,170.55,397.8,1321.5,79.25,86.66,137.26,155.95,183.32,6.05,67.77,125.25,17.0,58.06,47.297,617.52,85.42,,7.2378,154.72,7.8317,1.2426,1.0619
2024-04-17,9450.0,84.035,154.02,46.39,4.785,3.043,2.818,17.36,168.0,750.77,144.77,25.42,17.87,,494.17,155.47,159.9,170.21,401.4,1320.0,79.08,87.34,137.54,156.96,181.28,5.99,69.8,125.25,16.85,58.51,46.115,613.69,86.21,,7.2386,154.39,7.8305,1.2454,1.0673
2024-04-18,9180.0,84.671,155.08,46.3575,4.825,3.078,2.8668,17.7,167.04,745.95,145.74,25.39,17.86,,501.8,156.01,160.66,170.23,402.5,1287.0,79.19,87.27,137.495,157.29,179.22,5.94,70.57,126.5,16.75,58.91,47.087,610.56,87.15,,7.2387,154.64,7.8315,1.2436,1.0643
2024-04-19,9215.0,76.2,146.64,46.495,4.7945,3.017,2.851,17.74,165.0,726.31,147.91,26.0,17.82,,481.07,154.09,160.04,169.82,395.5,1296.0,79.48,87.52,137.705,158.14,174.63,6.11,72.15,126.0,16.55,60.17,46.564,555.04,87.61,,7.2393,154.64,7.8327,1.237,1.0656
2024-04-22,9215.0,79.518,148.64,45.4675,4.7225,3.0715,2.8848,16.86,165.84,731.33,149.12,26.26,18.0,,481.73,156.28,161.44,170.48,406.3,1316.0,80.57,87.99,137.66,160.54,177.23,6.2,72.98,123.5,16.25,60.55,47.207,554.6,88.18,,7.2436,154.85,7.8356,1.235,1.0655
2024-04-23,9345.0,82.423,152.27,45.14,4.6368,3.1205,2.9276,16.34,166.9,745.69,149.56,26.32,18.52,,496.1,158.26,162.72,169.18,417.2,1340.0,81.29,88.11,137.98,161.5,179.54,6.33,73.25,125.0,15.65,60.64,46.968,577.75,87.87,,7.2452,154.83,7.8348,1.2449,1.0701
2024-04-24,9150.0,79.677,151.74,45.2925,4.66,3.182,2.9858,16.98,169.02,732.2,148.53,26.27,18.71,,493.5,159.13,162.22,164.33,417.0,1363.5,80.38,87.48,137.4,162.6,176.59,6.29,73.91,126.5,16.25,61.55,47.177,555.12,88.75,,7.246,155.35,7.8317,1.2464,1.0699
2024-04-25,8850.0,82.632,153.76,45.3775,4.7518,3.1745,2.9961,17.06,169.89,724.87,146.82,25.26,18.42,,441.38,156.0,158.52,166.81,405.7,1320.0,79.25,87.23,136.92,162.55,173.67,6.26,74.37,123.5,16.55,61.74,46.339,564.8,87.84,,7.2399,155.65,7.8279,1.2514,1.073
2024-04-26,8980.0,87.735,157.4,45.3775,4.892,3.275,3.0687,17.62,169.3,733.51,146.14,25.4,18.55,,443.29,171.95,157.06,167.22,421.1,1340.0,79.74,87.61,137.24,161.29,179.62,6.4,73.21,93.0,16.75,61.74,46.833,561.23,88.25,,7.2464,158.33,7.8283,1.2493,1.0693
2024-04-29,8945.0,87.757,160.2,45.465,4.9938,3.3005,3.0779,17.46,173.5,737.2,146.82,25.64,18.9,,432.62,166.15,155.9,173.49,414.8,1355.0,80.86,88.04,137.74,161.66,180.96,6.65,74.39,89.5,16.8,62.04,45.426,559.49,88.33,,7.229,156.35,7.8255,1.2563,1.0721
2024-04-30,8845.0,86.402,158.38,44.68,4.864,3.287,3.0455,17.3,170.33,781.1,144.59,25.62,18.61,,430.17,162.78,154.68,167.84,413.1,1333.0,80.24,87.15,137.46,163.2,175.0,6.42,73.5,89.5,17.0,61.77,45.217,550.64,88.49,986.5,7.2411,157.8,7.8239,1.2492,1.0666
2024-05-01,8875.0,83.041,144.27,44.94,4.8228,,,,169.3,776.75,151.18,27.18,18.83,,439.19,163.86,,171.46,407.5,1338.0,80.89,87.15,137.53,163.4,179.0,6.405,74.52,89.5,16.9,61.93,,551.71,74.44,,,154.57,7.823,1.2527,1.0712
2024-05-02,8755.0,85.817,146.16,44.7725,4.7773,3.4445,3.1736,17.42,173.03,755.91,149.92,27.7,19.5,,441.68,166.62,153.58,178.85,406.5,1329.5,80.92,87.86,138.02,163.84,184.72,6.495,75.33,89.0,16.8,61.99,45.875,565.15,74.93,988.4,,153.64,7.8131,1.2534,1.0725
2024-05-03,8785.0,88.789,150.6,44.63,4.8172,3.4815,3.1984,17.24,183.38,734.97,149.27,27.81,19.61,,451.96,167.24,154.34,179.79,418.1,1361.5,81.69,88.58,139.1,164.46,186.21,6.475,75.85,92.0,16.7,62.17,45.92,579.34,73.11,984.4,,153.05,7.8118,1.2547,1.0761
2024-05-06,,92.14,155.78,,,3.4875,3.2047,17.28,181.71,766.68,148.58,28.16,20.68,,465.68,168.1,156.66,178.35,,,81.76,88.83,,164.44,188.7,6.53,75.47,,16.9,62.35,46.638,596.97,72.9,983.3,7.2088,153.92,7.8184,1.2562,1.0769
2024-05-07,9020.0,90.554,154.43,45.0225,4.936,3.4125,3.1756,17.26,182.4,777.77,148.72,27.77,20.4,,468.24,171.25,158.86,176.71,418.4,1373.0,81.9,88.9,139.94,165.76,188.76,6.64,76.95,93.5,16.85,62.62,47.446,606.0,72.5,986.3,7.2186,154.69,7.8215,1.2509,1.0755
2024-05-08,9155.0,90.412,153.62,45.115,4.8875,3.4185,3.1525,17.2,182.74,775.0,148.95,28.27,20.37,,472.6,169.38,161.52,180.35,428.7,1381.5,81.55,88.57,139.405,165.07,188.0,6.57,77.63,99.3,16.95,62.85,46.219,609.47,73.5,986.3,7.2246,155.53,7.8175,1.2498,1.0748
2024-05-09,9085.0,88.747,152.39,45.3875,4.975,3.49,3.2107,17.56,184.57,771.55,149.85,28.18,20.51,,475.42,169.96,162.44,181.25,433.9,1392.0,82.76,88.87,139.4,166.04,189.5,6.84,78.25,101.0,16.7,62.88,45.561,612.09,75.68,,7.2199,155.48,7.8141,1.2524,1.0782
2024-05-10,9350.0,89.878,151.92,45.965,5.032,3.4585,3.2643,18.12,183.05,760.0,149.91,28.01,20.42,,476.2,168.65,159.84,178.51,423.6,1394.0,82.84,88.66,139.245,166.85,187.48,6.8,78.14,101.5,16.75,63.26,45.396,610.87,76.11,983.1,7.2269,155.78,7.8137,1.2525,1.0771
2024-05-13,9175.0,90.399,150.56,45.39,4.987,3.5415,3.34,18.14,186.28,757.7,151.22,28.44,20.94,,468.01,169.14,157.96,178.44,420.7,1349.0,83.52,88.75,139.34,165.87,186.57,6.47,78.7,103.0,16.7,63.58,46.204,616.59,76.18,982.0,7.2334,156.22,7.812,1.2559,1.079
2024-05-14,9260.0,91.356,153.16,45.7625,5.108,3.5025,3.2935,18.38,187.43,763.98,151.38,28.38,21.35,,471.85,170.34,158.7,180.76,419.6,1352.0,84.3,88.95,139.62,165.76,187.07,7.06,78.71,98.7,16.6,63.1,46.593,613.66,75.63,980.4,7.2337,156.42,7.8118,1.2592,1.0819
